Ticket Subject,Ticket ID,count
Cancellation request,717,1
Cancellation request,703,1
Cancellation request,2521,1
Cancellation request,2556,1
Cancellation request,2567,1
Cancellation request,4027,1
Cancellation request,4017,1
Cancellation request,3988,1
Cancellation request,3963,1
Cancellation request,3956,1
Cancellation request,3920,1
Cancellation request,3906,1
Cancellation request,3896,1
Cancellation request,3884,1
Cancellation request,3883,1
Cancellation request,3861,1
Cancellation request,3846,1
Cancellation request,3836,1
Cancellation request,3811,1
Cancellation request,3807,1
Cancellation request,3792,1
Cancellation request,3789,1
Cancellation request,3775,1
Cancellation request,3766,1
Cancellation request,3754,1
Cancellation request,3738,1
Cancellation request,3717,1
Cancellation request,3712,1
Cancellation request,3710,1
Cancellation request,3683,1
Cancellation request,3617,1
Cancellation request,3616,1
Cancellation request,3605,1
Cancellation request,3603,1
Cancellation request,3580,1
Cancellation request,4018,1
Cancellation request,4034,1
Cancellation request,3560,1
Cancellation request,4071,1
Cancellation request,4635,1
Cancellation request,4597,1
Cancellation request,4568,1
Cancellation request,4538,1
Cancellation request,4525,1
Cancellation request,4516,1
Cancellation request,4485,1
Cancellation request,4462,1
Cancellation request,4385,1
Cancellation request,4343,1
Cancellation request,4342,1
Cancellation request,4314,1
Cancellation request,4280,1
Cancellation request,4271,1
Cancellation request,4262,1
Cancellation request,4247,1
Cancellation request,4239,1
Cancellation request,4236,1
Cancellation request,4233,1
Cancellation request,4228,1
Cancellation request,4211,1
Cancellation request,4192,1
Cancellation request,4170,1
Cancellation request,4165,1
Cancellation request,4132,1
Cancellation request,4130,1
Cancellation request,4105,1
Cancellation request,4091,1
Cancellation request,4073,1
Cancellation request,3565,1
Cancellation request,3556,1
Cancellation request,2625,1
Cancellation request,3003,1
Cancellation request,2985,1
Cancellation request,2982,1
Cancellation request,2971,1
Cancellation request,2959,1
Cancellation request,2958,1
Cancellation request,2957,1
Cancellation request,2954,1
Cancellation request,2942,1
Cancellation request,2940,1
Cancellation request,2926,1
Cancellation request,2925,1
Cancellation request,2886,1
Cancellation request,2884,1
Cancellation request,2869,1
Cancellation request,2850,1
Cancellation request,2816,1
Cancellation request,2809,1
Cancellation request,2787,1
Cancellation request,2781,1
Cancellation request,2778,1
Cancellation request,2745,1
Cancellation request,2734,1
Cancellation request,2706,1
Cancellation request,2677,1
Cancellation request,2665,1
Cancellation request,2657,1
Cancellation request,2633,1
Cancellation request,2630,1
Cancellation request,2626,1
Cancellation request,2989,1
Cancellation request,3008,1
Cancellation request,3552,1
Cancellation request,3058,1
Cancellation request,3545,1
Cancellation request,3535,1
Cancellation request,3530,1
Cancellation request,3518,1
Cancellation request,3509,1
Cancellation request,3469,1
Cancellation request,3453,1
Cancellation request,3446,1
Cancellation request,3434,1
Cancellation request,3390,1
Cancellation request,3389,1
Cancellation request,3382,1
Cancellation request,3335,1
Cancellation request,3330,1
Cancellation request,3306,1
Cancellation request,3302,1
Cancellation request,3282,1
Cancellation request,3275,1
Cancellation request,3274,1
Cancellation request,3198,1
Cancellation request,3191,1
Cancellation request,3178,1
Cancellation request,3171,1
Cancellation request,3169,1
Cancellation request,3168,1
Cancellation request,3136,1
Cancellation request,3131,1
Cancellation request,3115,1
Cancellation request,3066,1
Cancellation request,160,1
Cancellation request,130,1
Cancellation request,128,1
Cancellation request,127,1
Cancellation request,82,1
Cancellation request,60,1
Cancellation request,46,1
Cancellation request,30,1
Cancellation request,27,1
Data loss,416,1
Data loss,388,1
Data loss,380,1
Data loss,379,1
Data loss,340,1
Data loss,324,1
Data loss,296,1
Data loss,292,1
Data loss,271,1
Data loss,180,1
Data loss,175,1
Data loss,145,1
Data loss,133,1
Data loss,119,1
Data loss,79,1
Data loss,11,1
Data loss,5,1
Data loss,407,1
Data loss,423,1
Data loss,430,1
Data loss,881,1
Data loss,880,1
Data loss,868,1
Data loss,861,1
Data loss,840,1
Data loss,829,1
Data loss,825,1
Data loss,820,1
Data loss,818,1
Data loss,769,1
Data loss,767,1
Data loss,727,1
Data loss,715,1
Data loss,685,1
Data loss,676,1
Data loss,663,1
Data loss,661,1
Data loss,640,1
Data loss,636,1
Data loss,635,1
Data loss,610,1
Data loss,597,1
Data loss,590,1
Data loss,576,1
Data loss,507,1
Data loss,488,1
Data loss,485,1
Data loss,471,1
Data loss,442,1
Data loss,897,1
Data loss,976,1
Data loss,1003,1
Data loss,7090,1
Data loss,7225,1
Data loss,7224,1
Data loss,7209,1
Data loss,7186,1
Data loss,7183,1
Data loss,7178,1
Data loss,7172,1
Data loss,7166,1
Data loss,7162,1
Data loss,7143,1
Data loss,7139,1
Data loss,7134,1
Data loss,7117,1
Data loss,7102,1
Data loss,7083,1
Data loss,1044,1
Data loss,7078,1
Data loss,7033,1
Data loss,7026,1
Data loss,7020,1
Data loss,7009,1
Data loss,7008,1
Data loss,6973,1
Data loss,6947,1
Data loss,6943,1
Data loss,6918,1
Data loss,6917,1
Data loss,6882,1
Data loss,6861,1
Data loss,6841,1
Data loss,7231,1
Data loss,7235,1
Data loss,7240,1
Data loss,7243,1
Data loss,7671,1
Data loss,7654,1
Data loss,7652,1
Data loss,7640,1
Data loss,7619,1
Data loss,7600,1
Data loss,7590,1
Data loss,7587,1
Data loss,7576,1
Data loss,7573,1
Data loss,7558,1
Data loss,7551,1
Data loss,7538,1
Data loss,7532,1
Data loss,7528,1
Data loss,7519,1
Data loss,7497,1
Data loss,7488,1
Data loss,7475,1
Data loss,7434,1
Data loss,7424,1
Data loss,7403,1
Data loss,7398,1
Data loss,7354,1
Data loss,7352,1
Data loss,7348,1
Data loss,7290,1
Data loss,7279,1
Data loss,7262,1
Data loss,6829,1
Data loss,6796,1
Data loss,6783,1
Data loss,6164,1
Data loss,6144,1
Data loss,6132,1
Data loss,6129,1
Data loss,6122,1
Data loss,6106,1
Data loss,6095,1
Data loss,6094,1
Data loss,6072,1
Data loss,6070,1
Data loss,6064,1
Data loss,6046,1
Data loss,6038,1
Data loss,6025,1
Data loss,6015,1
Data loss,6013,1
Data loss,6012,1
Data loss,6009,1
Data loss,5968,1
Data loss,5934,1
Data loss,5907,1
Data loss,5894,1
Data loss,5890,1
Data loss,5882,1
Data loss,5856,1
Data loss,5855,1
Data loss,5829,1
Data loss,5812,1
Data loss,5779,1
Data loss,5760,1
Data loss,6151,1
Data loss,6180,1
Data loss,6771,1
Data loss,6185,1
Data loss,6756,1
Data loss,6729,1
Data loss,6714,1
Data loss,6670,1
Data loss,6664,1
Data loss,6644,1
Data loss,6642,1
Data loss,6632,1
Data loss,6613,1
Data loss,6612,1
Data loss,6600,1
Data loss,6582,1
Data loss,6520,1
Data loss,6478,1
Data loss,6446,1
Data loss,6433,1
Data loss,6426,1
Data loss,6415,1
Data loss,6395,1
Data loss,6370,1
Data loss,6334,1
Data loss,6311,1
Data loss,6307,1
Data loss,6295,1
Data loss,6281,1
Data loss,6271,1
Data loss,6213,1
Data loss,6193,1
Data loss,6192,1
Data loss,7685,1
Data loss,7688,1
Data loss,7748,1
Data loss,7753,1
Data loss,8270,1
Data loss,8222,1
Data loss,8214,1
Data loss,8187,1
Data loss,8185,1
Data loss,8176,1
Data loss,8147,1
Data loss,8113,1
Data loss,8100,1
Data loss,8072,1
Data loss,8071,1
Data loss,8016,1
Data loss,7993,1
Data loss,7967,1
Data loss,7966,1
Data loss,7961,1
Data loss,7953,1
Data loss,7948,1
Data loss,7924,1
Data loss,7915,1
Data loss,7908,1
Data loss,7904,1
Data loss,7880,1
Data loss,7860,1
Data loss,7859,1
Data loss,7852,1
Data loss,7841,1
Data loss,7796,1
Data loss,7780,1
Data loss,7778,1
Data loss,8233,1
Data loss,8278,1
Data loss,8304,1
Data loss,8464,1
Data loss,8427,1
Data loss,8414,1
Data loss,8403,1
Data loss,8399,1
Data loss,8378,1
Data loss,8344,1
Data loss,8314,1
Data loss,5735,1
Data loss,5734,1
Data loss,5718,1
Data loss,2889,1
Data loss,2877,1
Data loss,2857,1
Data loss,2827,1
Data loss,2801,1
Data loss,2755,1
Data loss,2730,1
Data loss,2725,1
Data loss,2694,1
Data loss,2688,1
Data loss,2676,1
Data loss,2615,1
Data loss,2612,1
Data loss,2607,1
Data loss,2593,1
Data loss,2580,1
Data loss,2575,1
Data loss,2571,1
Data loss,2546,1
Data loss,2538,1
Data loss,2537,1
Data loss,2530,1
Data loss,2496,1
Data loss,2482,1
Data loss,2472,1
Data loss,2395,1
Data loss,2331,1
Data loss,2327,1
Data loss,2318,1
Data loss,2311,1
Data loss,2882,1
Data loss,2895,1
Data loss,2258,1
Data loss,2897,1
Data loss,3433,1
Data loss,3431,1
Data loss,3416,1
Data loss,3400,1
Data loss,3397,1
Data loss,3377,1
Data loss,3371,1
Data loss,3328,1
Data loss,3312,1
Data loss,3297,1
Data loss,3261,1
Data loss,3235,1
Data loss,3225,1
Data loss,3207,1
Data loss,3203,1
Data loss,3185,1
Data loss,3172,1
Data loss,3071,1
Data loss,3043,1
Data loss,3015,1
Data loss,3002,1
Data loss,2984,1
Data loss,2977,1
Data loss,2952,1
Data loss,2951,1
Data loss,2943,1
Data loss,2935,1
Data loss,2921,1
Data loss,2914,1
Data loss,2261,1
Data loss,2248,1
Data loss,3477,1
Data loss,1518,1
Data loss,1461,1
Data loss,1371,1
Data loss,1367,1
Data loss,1364,1
Data loss,1340,1
Data loss,1317,1
Data loss,1291,1
Data loss,1290,1
Data loss,1289,1
Data loss,1285,1
Data loss,1277,1
Data loss,1271,1
Data loss,1258,1
Data loss,1255,1
Data loss,1251,1
Data loss,1248,1
Data loss,1242,1
Data loss,1241,1
Data loss,1232,1
Data loss,1223,1
Data loss,1222,1
Data loss,1207,1
Data loss,1202,1
Data loss,1169,1
Data loss,1148,1
Data loss,1113,1
Data loss,1100,1
Data loss,1074,1
Data loss,1065,1
Data loss,1501,1
Data loss,1552,1
Data loss,2236,1
Data loss,1559,1
Data loss,2235,1
Data loss,2205,1
Data loss,2190,1
Data loss,2113,1
Data loss,2084,1
Data loss,2061,1
Data loss,1988,1
Data loss,1983,1
Data loss,1976,1
Data loss,1934,1
Data loss,1930,1
Data loss,1927,1
Data loss,1925,1
Data loss,1909,1
Data loss,1905,1
Data loss,1893,1
Data loss,1824,1
Data loss,1816,1
Data loss,1796,1
Data loss,1795,1
Data loss,1753,1
Data loss,1709,1
Data loss,1697,1
Data loss,1677,1
Data loss,1642,1
Data loss,1609,1
Data loss,1586,1
Data loss,1571,1
Data loss,1570,1
Data loss,3462,1
Data loss,3485,1
Data loss,5703,1
Data loss,5142,1
Data loss,5126,1
Data loss,5117,1
Data loss,5115,1
Data loss,5104,1
Data loss,5055,1
Data loss,5043,1
Data loss,4990,1
Data loss,4987,1
Data loss,4965,1
Data loss,4962,1
Data loss,4959,1
Data loss,4953,1
Data loss,4903,1
Data loss,4889,1
Data loss,4875,1
Data loss,4864,1
Data loss,4853,1
Data loss,4845,1
Data loss,4836,1
Data loss,4827,1
Data loss,4806,1
Data loss,4802,1
Data loss,4783,1
Data loss,4750,1
Data loss,4744,1
Data loss,4743,1
Data loss,4732,1
Data loss,4712,1
Data loss,4702,1
Data loss,5140,1
Data loss,5187,1
Data loss,4665,1
Data loss,5189,1
Data loss,5698,1
Data loss,5697,1
Data loss,5694,1
Data loss,5691,1
Data loss,5689,1
Data loss,5661,1
Data loss,5639,1
Data loss,5634,1
Data loss,5609,1
Data loss,5591,1
Data loss,5586,1
Data loss,5570,1
Data loss,5565,1
Data loss,5546,1
Data loss,5517,1
Data loss,5486,1
Data loss,5463,1
Data loss,5445,1
Data loss,5400,1
Data loss,5398,1
Data loss,5371,1
Data loss,5360,1
Data loss,5343,1
Data loss,5324,1
Data loss,5283,1
Data loss,5257,1
Data loss,5255,1
Data loss,5220,1
Data loss,5206,1
Data loss,4681,1
Data loss,4645,1
Data loss,3501,1
Data loss,3933,1
Data loss,3905,1
Data loss,3885,1
Data loss,3877,1
Data loss,3875,1
Data loss,3869,1
Data loss,3843,1
Data loss,3810,1
Data loss,3805,1
Data loss,3804,1
Data loss,3794,1
Data loss,3769,1
Data loss,3765,1
Data loss,3763,1
Data loss,3757,1
Data loss,3735,1
Data loss,3719,1
Data loss,3716,1
Data loss,3693,1
Data loss,3666,1
Data loss,3657,1
Data loss,3653,1
Data loss,3639,1
Data loss,3627,1
Data loss,3606,1
Data loss,3598,1
Data loss,3589,1
Data loss,3527,1
Data loss,3523,1
Data loss,3508,1
Data loss,3909,1
Data loss,3970,1
Data loss,4641,1
Data loss,4001,1
Data loss,4634,1
Data loss,4613,1
Data loss,4605,1
Data loss,4565,1
Data loss,4555,1
Data loss,4500,1
Data loss,4495,1
Data loss,4493,1
Data loss,4490,1
Data loss,4476,1
Data loss,4381,1
Data loss,4359,1
Data loss,4357,1
Data loss,4344,1
Data loss,4288,1
Data loss,4257,1
Data loss,4254,1
Data loss,4182,1
Data loss,4144,1
Data loss,4131,1
Data loss,4112,1
Data loss,4103,1
Data loss,4095,1
Data loss,4092,1
Data loss,4085,1
Data loss,4072,1
Data loss,4066,1
Data loss,4041,1
Data loss,4025,1
Delivery problem,763,1
Delivery problem,751,1
Delivery problem,743,1
Delivery problem,729,1
Delivery problem,728,1
Delivery problem,712,1
Delivery problem,702,1
Delivery problem,699,1
Delivery problem,671,1
Delivery problem,639,1
Delivery problem,611,1
Delivery problem,603,1
Delivery problem,563,1
Delivery problem,528,1
Delivery problem,520,1
Delivery problem,515,1
Delivery problem,468,1
Delivery problem,462,1
Delivery problem,459,1
Delivery problem,448,1
Delivery problem,447,1
Delivery problem,446,1
Delivery problem,444,1
Delivery problem,439,1
Delivery problem,398,1
Delivery problem,396,1
Delivery problem,394,1
Delivery problem,390,1
Delivery problem,333,1
Delivery problem,328,1
Delivery problem,759,1
Delivery problem,772,1
Delivery problem,289,1
Delivery problem,827,1
Delivery problem,1278,1
Delivery problem,1262,1
Delivery problem,1261,1
Delivery problem,1259,1
Delivery problem,1234,1
Delivery problem,1233,1
Delivery problem,1221,1
Delivery problem,1206,1
Delivery problem,1193,1
Delivery problem,1143,1
Delivery problem,1135,1
Delivery problem,1099,1
Delivery problem,1098,1
Delivery problem,1081,1
Delivery problem,1060,1
Delivery problem,1046,1
Delivery problem,1041,1
Delivery problem,1038,1
